trial,animal_id,date,sess_id,result,hits,violations,temperror,hit_rate,error_rate,violation_rate,temp_error_rate,n_lpokes,n_cpokes,n_rpokes,trial_dur,valid_early_spoke,first_spoke,first_lpoke,first_rpoke,stage,sides,SMA_set,is_match,sa,sb,stimuli_on,settling_in_dur,legal_cbreak_dur,pre_dur,adj_pre_dur,stimulus_dur,delay_dur,post_dur,sb_extra_dur,viol_off_dur,pre_go_dur,inter_trial_dur,go_type,go_dur,give_type_set,give_type_imp,give_frac,give_delay_dur,give_light_dur,give_use,replay_on,timeouts,water_delivered,give_water_not_drunk,crash_hist,l_water_vol,r_water_vol,ab_l_prob,ab_r_prob,ab_beta,ab_tau,exp_del_tau,exp_del_min,exp_del_max,sound_pair
20,R612,2023-05-20,915551,1,1,0,0,0.89,0.11,0.05,0.0,2.0,2.0,0.0,7.096700000000055,False,l,0.7481000000000222,,3.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.2926671084506481,0.001,0.0,0.2966671084506481,0.2966671084506481,4.287297341336562,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,4.0,True,False,4.0,4.0,1.0,0.0,2.0,30.0,0.2,0.05,0.3,"3.0, 3.0"
21,R612,2023-05-20,915551,2,0,0,0,0.89,0.11,0.05,0.0,5.0,3.0,0.0,12.143299999999954,False,l,0.1849000000001979,,3.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.07551564052934698,0.001,0.0,0.07951564052934698,0.07951564052934698,6.333428327007981,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"3.0, 12.0"
22,R612,2023-05-20,915551,2,0,0,0,0.85,0.15,0.05,0.0,3.0,2.0,0.0,7.546900000000051,False,l,0.45659999999998035,,3.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.09297263111652566,0.001,0.0,0.09697263111652567,0.09697263111652567,5.106016061310109,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"3.0, 12.0"
23,R612,2023-05-20,915551,1,1,0,0,0.81,0.19,0.05,0.0,0.0,1.0,1.0,8.057700000000068,False,r,,0.35979999999995016,3.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.18606489987812508,0.001,0.0,0.19006489987812508,0.19006489987812508,3.0,LED_flash,0.2,light,light,1.0,0.001,0.0,False,True,,4.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"3.0, 12.0"
24,R612,2023-05-20,915551,2,0,0,0,0.82,0.18,0.04,0.0,2.0,2.0,0.0,8.932999999999993,False,l,0.5838000000001102,,3.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.264308745286103,0.001,0.0,0.268308745286103,0.268308745286103,5.636701171629164,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"12.0, 3.0"
25,R612,2023-05-20,915551,1,1,0,0,0.78,0.22,0.04,0.0,1.0,1.0,4.0,10.125999999999976,False,r,1.9580999999998312,0.25299999999992906,3.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.10367805956395593,0.001,0.0,0.10767805956395593,0.10767805956395593,3.2263638588759465,LED_flash,0.2,light,light,1.0,0.001,0.0,False,True,,4.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"12.0, 3.0"
26,R612,2023-05-20,915551,2,0,0,0,0.79,0.21,0.04,0.0,1.0,1.0,2.0,8.4371000000001,False,l,0.2799999999999727,,3.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.1921174433357727,0.001,0.0,0.1961174433357727,0.1961174433357727,5.071495535069974,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"12.0, 3.0"
27,R612,2023-05-20,915551,2,0,0,0,0.76,0.24,0.04,0.0,3.0,2.0,0.0,10.328899999999976,False,l,0.22610000000008768,,3.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.17360945015141654,0.001,0.0,0.17760945015141655,0.17760945015141655,5.906515754581978,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"12.0, 3.0"
28,R612,2023-05-20,915551,1,1,0,0,0.73,0.27,0.04,0.0,0.0,1.0,1.0,76.34870000000001,False,r,,0.6800000000000637,3.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.06752445811654062,0.001,0.0,0.07152445811654062,0.07152445811654062,4.48580188731088,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,4.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"3.0, 12.0"
29,R612,2023-05-20,915551,2,0,0,0,0.74,0.26,0.04,0.0,2.0,3.0,0.0,58.03929999999991,False,l,0.3260999999999967,,3.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.10171824052899947,0.001,0.0,0.10571824052899947,0.10571824052899947,3.7536038987508378,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"3.0, 12.0"
30,R612,2023-05-20,915551,1,1,0,0,0.71,0.29,0.03,0.0,0.0,2.0,2.0,11.60719999999992,False,r,,0.35580000000004475,3.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.1768282490609786,0.001,0.0,0.1808282490609786,0.1808282490609786,4.211531664614757,LED_flash,0.2,light,light,1.0,0.001,0.0,False,True,,4.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"12.0, 3.0"
31,R612,2023-05-20,915551,1,1,0,0,0.72,0.28,0.03,0.0,1.0,1.0,1.0,9.837299999999914,False,r,,0.5396999999998116,3.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.24624406293403894,0.001,0.0,0.25024406293403895,0.25024406293403895,4.79804608650714,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,4.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"12.0, 3.0"
32,R612,2023-05-20,915551,2,0,0,0,0.73,0.27,0.03,0.0,4.0,3.0,0.0,7.347700000000032,False,l,0.35130000000003747,,3.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.2559510238651074,0.001,0.0,0.2599510238651074,0.2599510238651074,4.8602590692961645,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"3.0, 12.0"
33,R612,2023-05-20,915551,2,0,0,0,0.71,0.29,0.03,0.0,1.0,3.0,1.0,5.731099999999969,False,l,0.5088000000000648,,3.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.06043707306611982,0.001,0.0,0.06443707306611982,0.06443707306611982,3.9652596758051875,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"12.0, 3.0"
34,R612,2023-05-20,915551,2,0,0,0,0.69,0.31,0.03,0.0,2.0,2.0,1.0,6.533300000000054,False,l,0.2960000000000491,,3.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.07584160156858882,0.001,0.0,0.07984160156858883,0.07984160156858883,4.617980585375861,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"3.0, 12.0"
35,R612,2023-05-20,915551,1,1,0,0,0.67,0.33,0.03,0.0,0.0,2.0,2.0,10.24980000000005,False,r,,0.5090000000000146,3.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.1199331926342626,0.001,0.0,0.1239331926342626,0.1239331926342626,3.2906860796830335,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,4.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"12.0, 3.0"
36,R612,2023-05-20,915551,2,0,0,0,0.68,0.32,0.03,0.0,2.0,1.0,1.0,9.952800000000025,False,l,0.471599999999853,,3.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.06711034540434685,0.001,0.0,0.07111034540434685,0.07111034540434685,4.851736052324342,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"12.0, 3.0"
37,R612,2023-05-20,915551,2,0,0,0,0.66,0.34,0.03,0.0,3.0,2.0,1.0,43.19239999999991,False,l,0.4071000000001277,,3.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.053839450172271375,0.001,0.0,0.05783945017227138,0.05783945017227138,5.117966064257374,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"12.0, 3.0"
38,R612,2023-05-20,915551,2,0,0,0,0.64,0.36,0.03,0.0,2.0,3.0,0.0,33.86449999999991,False,l,0.2864000000001852,,3.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.18032928325481817,0.001,0.0,0.18432928325481818,0.18432928325481818,4.803056298134057,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"3.0, 12.0"
39,R612,2023-05-20,915551,2,0,0,0,0.62,0.38,0.03,0.0,2.0,4.0,0.0,11.778600000000097,False,l,0.39619999999990796,,3.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.05863930422979982,0.001,0.0,0.06263930422979982,0.06263930422979982,3.5917359349913056,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"3.0, 12.0"
40,R612,2023-05-20,915551,2,0,0,0,0.61,0.39,0.03,0.0,3.0,5.0,0.0,76.41660000000002,False,l,0.4722999999999047,,3.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.06395700896874175,0.001,0.0,0.06795700896874175,0.06795700896874175,4.627064030643335,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"12.0, 3.0"
41,R612,2023-05-20,915551,1,1,0,0,0.59,0.41,0.03,0.0,1.0,1.0,0.0,6.744300000000067,False,l,0.48240000000009786,,3.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.1383039387386149,0.001,0.0,0.1423039387386149,0.1423039387386149,4.200589855500332,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,4.0,True,False,4.0,4.0,1.0,0.0,2.0,30.0,0.2,0.05,0.3,"12.0, 12.0"
42,R612,2023-05-20,915551,1,1,0,0,0.6,0.4,0.02,0.0,1.0,2.0,0.0,7.7082000000000335,False,l,0.53449999999998,,3.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.19973991127202373,0.001,0.0,0.20373991127202373,0.20373991127202373,4.070431362894912,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,4.0,True,False,4.0,4.0,1.0,0.0,2.0,30.0,0.2,0.05,0.3,"3.0, 3.0"
43,R612,2023-05-20,915551,1,1,0,0,0.61,0.39,0.02,0.0,1.0,1.0,0.0,40.253200000000106,False,l,0.3628000000001066,,3.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.1378229186549209,0.001,0.0,0.14182291865492092,0.14182291865492092,3.367211977270676,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,4.0,True,False,4.0,4.0,1.0,0.0,2.0,30.0,0.2,0.05,0.3,"3.0, 3.0"
44,R612,2023-05-20,915551,1,1,0,0,0.62,0.38,0.02,0.0,2.0,1.0,0.0,8.395800000000008,False,l,0.29950000000008004,,3.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.0501576588639403,0.001,0.0,0.054157658863940306,0.054157658863940306,5.347505528338278,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,4.0,True,False,4.0,4.0,1.0,0.0,2.0,30.0,0.2,0.05,0.3,"12.0, 12.0"
45,R612,2023-05-20,915551,1,1,0,0,0.63,0.37,0.02,0.0,2.0,2.0,0.0,9.56490000000008,False,l,0.31009999999992033,,3.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.09016503209357117,0.001,0.0,0.09416503209357117,0.09416503209357117,6.111656070351969,LED_flash,0.2,light,light,1.0,0.001,0.0,False,True,,4.0,True,False,4.0,4.0,1.0,0.0,2.0,30.0,0.2,0.05,0.3,"12.0, 12.0"
46,R612,2023-05-20,915551,1,1,0,0,0.64,0.36,0.02,0.0,1.0,1.0,0.0,8.325900000000047,False,l,0.39429999999993015,,3.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.1411792077986457,0.001,0.0,0.1451792077986457,0.1451792077986457,5.26215515420513,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,4.0,True,False,4.0,4.0,1.0,0.0,2.0,30.0,0.2,0.05,0.3,"12.0, 12.0"
47,R612,2023-05-20,915551,1,1,0,0,0.64,0.36,0.02,0.0,1.0,1.0,0.0,7.960700000000088,False,l,0.32140000000003965,,3.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.07933064249030991,0.001,0.0,0.08333064249030991,0.08333064249030991,4.253146233010407,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,4.0,True,False,4.0,4.0,1.0,0.0,2.0,30.0,0.2,0.05,0.3,"3.0, 3.0"
48,R612,2023-05-20,915551,1,1,0,0,0.65,0.35,0.02,0.0,1.0,1.0,0.0,7.453999999999951,False,l,0.5217999999999847,,3.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.12121428273436496,0.001,0.0,0.12521428273436497,0.12521428273436497,4.8709306528062495,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,4.0,True,False,4.0,4.0,1.0,0.0,2.0,30.0,0.2,0.05,0.3,"3.0, 3.0"
49,R612,2023-05-20,915551,1,1,0,0,0.66,0.34,0.02,0.0,1.0,1.0,1.0,6.683999999999969,False,l,0.39350000000013097,,3.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.18130225148584111,0.001,0.0,0.18530225148584112,0.18530225148584112,3.7339140119757577,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,4.0,True,False,4.0,4.0,1.0,0.0,2.0,30.0,0.2,0.05,0.3,"12.0, 12.0"
50,R612,2023-05-20,915551,2,0,0,0,0.67,0.33,0.02,0.0,0.0,3.0,3.0,5.941300000000183,False,r,,0.3897999999999229,3.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.060707428454509146,0.001,0.0,0.06470742845450915,0.06470742845450915,4.926141589026179,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,4.0,4.0,1.0,0.0,2.0,30.0,0.2,0.05,0.3,"3.0, 3.0"
51,R612,2023-05-20,915551,3,,1,,0.65,0.35,0.02,0.0,1.0,1.0,0.0,5.920700000000124,False,l,0.2223999999996522,,3.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.2766367099808731,0.001,0.0,0.2806367099808731,0.2806367099808731,5.396209408140462,LED_flash,0.2,light,light,1.0,0.001,0.0,False,True,0.3,0.0,True,False,4.0,4.0,1.0,0.0,2.0,30.0,0.2,0.05,0.3,"3.0, 3.0"
52,R612,2023-05-20,915551,3,,1,,0.65,0.35,0.04,0.0,2.0,1.0,0.0,6.627500000000055,False,l,0.036599999999907595,,3.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.0726757375005446,0.001,0.0,0.0766757375005446,0.0766757375005446,5.140487731161131,LED_flash,0.2,light,light,1.0,0.001,0.0,False,True,0.3,0.0,True,False,4.0,4.0,1.0,0.0,2.0,30.0,0.2,0.05,0.3,"3.0, 3.0"
53,R612,2023-05-20,915551,1,1,0,0,0.65,0.35,0.06,0.0,1.0,1.0,0.0,9.491100000000188,False,l,0.5320999999999003,,3.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.17724252292366588,0.001,0.0,0.18124252292366588,0.18124252292366588,4.81784473746149,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,4.0,True,False,4.0,4.0,1.0,0.0,2.0,30.0,0.2,0.05,0.3,"12.0, 12.0"
54,R612,2023-05-20,915551,3,,1,,0.66,0.34,0.06,0.0,3.0,2.0,1.0,8.588799999999992,False,l,0.2422999999998865,,3.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.2864212061402242,0.001,0.0,0.2904212061402242,0.2904212061402242,6.30458060538644,LED_flash,0.2,light,light,1.0,0.001,0.0,False,True,0.3,0.0,True,False,4.0,4.0,1.0,0.0,2.0,30.0,0.2,0.05,0.3,"12.0, 12.0"
55,R612,2023-05-20,915551,1,1,0,0,0.66,0.34,0.07,0.0,5.0,2.0,0.0,29.589800000000196,False,l,0.39469999999982974,,3.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.25729336623255955,0.001,0.0,0.26129336623255955,0.26129336623255955,5.051189871126648,LED_flash,0.2,light,light,1.0,0.001,0.0,False,True,,4.0,True,False,4.0,4.0,1.0,0.0,2.0,30.0,0.2,0.05,0.3,"12.0, 12.0"
56,R612,2023-05-20,915551,1,1,0,0,0.67,0.33,0.07,0.0,3.0,1.0,0.0,7.584899999999834,False,l,0.3799999999996544,,3.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.18728899919156178,0.001,0.0,0.19128899919156178,0.19128899919156178,3.9029355699527946,LED_flash,0.2,light,light,1.0,0.001,0.0,False,True,,4.0,True,False,4.0,4.0,1.0,0.0,2.0,30.0,0.2,0.05,0.3,"12.0, 12.0"
57,R612,2023-05-20,915551,1,1,0,0,0.67,0.33,0.07,0.0,1.0,2.0,0.0,8.184900000000198,False,l,0.35390000000006694,,3.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.15582958175338135,0.001,0.0,0.15982958175338136,0.15982958175338136,5.3730644415605155,LED_flash,0.2,light,light,1.0,0.001,0.0,False,True,,4.0,True,False,4.0,4.0,1.0,0.0,2.0,30.0,0.2,0.05,0.3,"3.0, 3.0"
58,R612,2023-05-20,915551,1,1,0,0,0.68,0.32,0.07,0.0,1.0,1.0,0.0,6.356800000000021,False,l,0.32640000000037617,,3.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.18231251174923357,0.001,0.0,0.18631251174923358,0.18631251174923358,3.888588046726116,LED_flash,0.2,light,light,1.0,0.001,0.0,False,True,,4.0,True,False,4.0,4.0,1.0,0.0,2.0,30.0,0.2,0.05,0.3,"12.0, 12.0"
59,R612,2023-05-20,915551,1,1,0,0,0.69,0.31,0.07,0.0,1.0,2.0,0.0,7.55600000000004,False,l,0.2867999999998574,,3.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.08065006889028573,0.001,0.0,0.08465006889028573,0.08465006889028573,4.786481562968153,LED_flash,0.2,light,light,1.0,0.001,0.0,False,True,,4.0,True,False,4.0,4.0,1.0,0.0,2.0,30.0,0.2,0.05,0.3,"12.0, 12.0"
60,R612,2023-05-20,915551,3,,1,,0.69,0.31,0.07,0.0,2.0,4.0,0.0,7.826300000000174,False,l,0.22620000000006257,,3.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.26752426445330285,0.001,0.0,0.27152426445330285,0.27152426445330285,4.5709935952066045,LED_flash,0.2,light,light,1.0,0.001,0.0,False,True,0.3,0.0,True,False,4.0,4.0,1.0,0.0,2.0,30.0,0.2,0.05,0.3,"3.0, 3.0"
61,R612,2023-05-20,915551,3,,1,,0.69,0.31,0.08,0.0,1.0,3.0,0.0,4.046899999999823,False,l,0.0969000000000051,,3.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.09789665246622337,0.001,0.0,0.10189665246622337,0.10189665246622337,3.0,LED_flash,0.2,light,light,1.0,0.001,0.0,False,True,0.3,0.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"3.0, 12.0"
62,R612,2023-05-20,915551,1,1,0,0,0.69,0.31,0.1,0.0,0.0,6.0,3.0,50.19200000000001,False,r,,0.4444999999996071,3.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.20173241402715797,0.001,0.0,0.20573241402715797,0.20573241402715797,4.205785222661788,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,4.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"12.0, 3.0"
63,R612,2023-05-20,915551,2,0,0,0,0.7,0.3,0.1,0.0,4.0,2.0,0.0,10.459499999999935,False,l,0.2962999999999738,,3.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.10691137015265727,0.001,0.0,0.11091137015265727,0.11091137015265727,7.937543076697921,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"12.0, 3.0"
64,R612,2023-05-20,915551,2,0,0,0,0.68,0.32,0.1,0.0,2.0,4.0,1.0,6.586999999999989,False,l,0.5160000000000764,,3.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.06033574612969574,0.001,0.0,0.06433574612969574,0.06433574612969574,4.828398594820868,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"3.0, 12.0"
65,R612,2023-05-20,915551,2,0,0,0,0.67,0.33,0.09,0.0,3.0,4.0,1.0,5.6822000000001935,False,l,0.3087999999997919,,3.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.27707245823513127,0.001,0.0,0.2810724582351313,0.2810724582351313,3.6867025193652863,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"12.0, 3.0"
66,R612,2023-05-20,915551,1,1,0,0,0.66,0.34,0.09,0.0,1.0,2.0,4.0,14.592599999999948,False,r,2.169300000000021,0.28589999999985594,3.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.17791795694149404,0.001,0.0,0.18191795694149404,0.18191795694149404,4.441217146504137,LED_flash,0.2,light,light,1.0,0.001,0.0,False,True,,4.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"12.0, 3.0"
67,R612,2023-05-20,915551,1,1,0,0,0.67,0.33,0.09,0.0,0.0,2.0,1.0,8.932299999999941,False,r,,0.4099999999998545,3.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.18608536744879034,0.001,0.0,0.19008536744879034,0.19008536744879034,5.672938687358306,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,4.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"12.0, 3.0"
68,R612,2023-05-20,915551,2,0,0,0,0.67,0.33,0.09,0.0,1.0,4.0,2.0,7.109899999999925,False,l,0.4908999999997832,,3.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.2080410770199,0.001,0.0,0.2120410770199,0.2120410770199,4.417972742688637,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"3.0, 12.0"
69,R612,2023-05-20,915551,1,1,0,0,0.66,0.34,0.09,0.0,0.0,1.0,3.0,61.35640000000012,False,r,,0.5219999999999345,3.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.07353764018258349,0.001,0.0,0.0775376401825835,0.0775376401825835,5.741282337650738,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,4.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"12.0, 3.0"
70,R612,2023-05-20,915551,1,1,0,0,0.67,0.33,0.09,0.0,1.0,3.0,2.0,8.615400000000136,False,r,,0.4721999999997024,3.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.10910474301565874,0.001,0.0,0.11310474301565875,0.11310474301565875,4.009138927729813,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,,4.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"3.0, 12.0"
71,R612,2023-05-20,915551,2,0,0,0,0.67,0.33,0.09,0.0,2.0,3.0,0.0,9.439699999999903,False,l,0.6631000000002132,,3.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.057288368699311115,0.001,0.0,0.06128836869931112,0.06128836869931112,4.1791389207165475,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"3.0, 12.0"
72,R612,2023-05-20,915551,2,0,0,0,0.66,0.34,0.08,0.0,2.0,1.0,1.0,28.814300000000003,False,l,0.3362999999999374,,3.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.19796099066902612,0.001,0.0,0.20196099066902612,0.20196099066902612,6.72876539118018,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"3.0, 12.0"
73,R612,2023-05-20,915551,2,0,0,0,0.65,0.35,0.08,0.0,2.0,4.0,0.0,5.830899999999929,False,l,0.4899000000000342,,3.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.061825056622030056,0.001,0.0,0.06582505662203006,0.06582505662203006,4.0289245515566545,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"12.0, 3.0"
74,R612,2023-05-20,915551,2,0,0,0,0.64,0.36,0.08,0.0,3.0,6.0,0.0,11.26870000000008,False,l,0.29009999999971114,,3.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.07225372043586137,0.001,0.0,0.07625372043586137,0.07625372043586137,6.1241477139624285,LED_flash,0.2,light,light,1.0,0.001,0.0,True,True,0.3,0.0,True,False,4.0,4.0,0.0,1.0,2.0,30.0,0.2,0.05,0.3,"12.0, 3.0"
