,trial,animal_id,date,sess_id,result,hits,violations,temperror,hit_rate,error_rate,violation_rate,temp_error_rate,n_lpokes,n_cpokes,n_rpokes,trial_dur,trial_start,valid_early_spoke,first_spoke,first_lpoke,first_rpoke,n_settling_ins,avg_settling_in,cpoke_dur,stage,curriculum,sides,SMA_set,is_match,sa,sb,stimuli_on,settling_in_dur,legal_cbreak_dur,pre_dur,adj_pre_dur,stimulus_dur,delay_dur,post_dur,sb_extra_dur,viol_off_dur,pre_go_dur,inter_trial_dur,go_type,go_dur,give_type_set,give_type_imp,give_frac,give_delay_dur,give_xtra_light_delay_dur,give_use,replay_on,timeouts,water_delivered,give_water_not_drunk,crash_hist,was_block_swtich,volume_multiplier,l_water_vol,r_water_vol,ab_l_prob,ab_r_prob,ab_beta,ab_tau,exp_del_tau,exp_del_min,exp_del_max,sound_pair,min_time_to_spoke
217,218,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.23,0.0,22.0,2.0,0.0,11.047599999999875,7513.826603,False,l,3.1523999999999432,,1.0,,2.5343000000002576,9.0,JB_r_classic,l,cpoke,True,12.0,12.0,True,0.25,0.05,0.25,0.001,0.2715000000000002,1.0170000000000174,0.3,0.0,2.1100000000000176,2.1100000000000176,2.0316683339661137,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4995573421181119,0.500442657881888,3.0,30.0,1.25,1.0,2.0,"12.0, 12.0",3.1523999999999432
218,219,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.23,0.0,19.0,2.0,0.0,7.850800000000163,7551.430003,False,l,3.1307999999999083,,2.0,0.025900000000547152,2.598399999999856,9.0,JB_r_classic,l,cpoke,True,3.0,3.0,True,0.25,0.05,0.25,0.001,0.2730000000000002,1.0140000000000176,0.3,0.0,2.1100000000000176,2.1100000000000176,1.785279547161061,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4995573421181119,0.500442657881888,3.0,30.0,1.25,1.0,2.0,"3.0, 3.0",3.1307999999999083
219,220,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.23,0.0,19.0,1.0,0.0,8.24619999999959,7574.610703,False,l,3.1210000000000946,,1.0,,2.5325000000002547,9.0,JB_r_classic,l,cpoke,True,12.0,12.0,True,0.25,0.05,0.25,0.001,0.2745000000000002,1.0110000000000177,0.3,0.0,2.110000000000018,2.110000000000018,1.9653157567010715,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.49955734211811204,0.5004426578818879,3.0,30.0,1.25,1.0,2.0,"12.0, 12.0",3.1210000000000946
220,221,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.23,0.0,21.0,1.0,0.0,7.800100000000384,7595.991703,False,l,3.2082000000000335,,1.0,,2.599099999999453,9.0,JB_r_classic,l,cpoke,True,3.0,3.0,True,0.25,0.05,0.25,0.001,0.2760000000000002,1.0080000000000178,0.3,0.0,2.110000000000018,2.110000000000018,2.245615526990769,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4995573421181119,0.500442657881888,3.0,30.0,1.25,1.0,2.0,"3.0, 3.0",3.2082000000000335
221,222,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.23,0.0,0.0,2.0,26.0,8.721800000000258,7616.426203,False,r,,3.7723000000005413,2.0,0.16719999999986612,2.5362999999997555,9.0,JB_r_classic,r,cpoke,False,3.0,12.0,True,0.25,0.05,0.25,0.001,0.2775000000000002,1.0050000000000179,0.3,0.0,2.110000000000018,2.110000000000018,2.2057209691807738,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.49955734211811204,0.5004426578818879,3.0,30.0,1.25,1.0,2.0,"3.0, 12.0",3.7723000000005413
222,223,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.23,0.0,0.0,1.0,27.0,8.126900000000205,7635.825103,False,r,,3.328799999999319,1.0,,2.5709999999999127,9.0,JB_r_classic,r,cpoke,False,3.0,12.0,True,0.25,0.05,0.25,0.001,0.2790000000000002,1.002000000000018,0.3,0.0,2.110000000000018,2.110000000000018,2.495067228312602,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4995878984406962,0.5004121015593037,3.0,30.0,1.25,1.0,2.0,"3.0, 12.0",3.328799999999319
223,224,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.22,0.0,23.0,1.0,0.0,8.401899999999841,7656.033503,False,l,3.0903000000007523,,1.0,,2.6252000000004045,9.0,JB_r_classic,l,cpoke,True,3.0,3.0,True,0.25,0.05,0.25,0.001,0.2805000000000002,0.999000000000018,0.3,0.0,2.110000000000018,2.110000000000018,2.102356457668312,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4996153504778778,0.5003846495221221,3.0,30.0,1.25,1.0,2.0,"3.0, 3.0",3.0903000000007523
224,225,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.22,0.0,0.0,1.0,26.0,8.741799999999785,7675.713403,False,r,,3.4310999999997875,1.0,,2.8005000000002838,9.0,JB_r_classic,r,cpoke,False,3.0,12.0,True,0.25,0.05,0.25,0.001,0.2820000000000002,0.996000000000018,0.3,0.0,2.110000000000018,2.110000000000018,2.374439616704359,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4996153504778778,0.5003846495221221,3.0,30.0,1.25,1.0,2.0,"3.0, 12.0",3.4310999999997875
225,226,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.22,0.0,23.0,1.0,0.0,7.705500000000029,7695.805503,False,l,3.109099999999671,,1.0,,2.5262999999995372,9.0,JB_r_classic,l,cpoke,True,3.0,3.0,True,0.25,0.05,0.25,0.001,0.2835000000000002,0.993000000000018,0.3,0.0,2.110000000000018,2.110000000000018,2.2500678607322704,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4996409195549742,0.5003590804450259,3.0,30.0,1.25,1.0,2.0,"3.0, 3.0",3.109099999999671
226,227,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.22,0.0,0.0,1.0,23.0,23.014400000000023,7716.301803,False,r,,3.3927999999996246,1.0,,2.5944999999992433,9.0,JB_r_classic,r,cpoke,False,3.0,12.0,True,0.25,0.05,0.25,0.001,0.2850000000000002,0.990000000000018,0.3,0.0,2.110000000000018,2.110000000000018,2.417450729225956,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4996409195549742,0.5003590804450259,3.0,30.0,1.25,1.0,2.0,"3.0, 12.0",3.3927999999996246
227,228,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.22,0.0,26.0,1.0,0.0,7.986100000000079,7735.569403,False,l,3.2950999999993655,,1.0,,2.5684999999994034,9.0,JB_r_classic,l,cpoke,True,3.0,3.0,True,0.25,0.05,0.25,0.001,0.2865000000000002,0.987000000000018,0.3,0.0,2.110000000000018,2.110000000000018,2.3446883820065323,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.49966474177709846,0.5003352582229016,3.0,30.0,1.25,1.0,2.0,"3.0, 3.0",3.2950999999993655
228,229,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.22,0.0,0.0,1.0,23.0,10.370299999999588,7770.241503,False,r,,3.302400000000489,1.0,,2.5639000000001033,9.0,JB_r_classic,r,cpoke,False,3.0,12.0,True,0.25,0.05,0.25,0.001,0.2880000000000002,0.984000000000018,0.3,0.0,2.110000000000018,2.110000000000018,2.139684903345467,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.49966474177709835,0.5003352582229017,3.0,30.0,1.25,1.0,2.0,"3.0, 12.0",3.302400000000489
229,230,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.22,0.0,0.0,2.0,30.0,12.113999999999578,7789.866603,False,r,,3.5456999999996697,1.0,,2.537800000000061,9.0,JB_r_classic,r,cpoke,False,12.0,3.0,True,0.25,0.05,0.25,0.001,0.2895000000000002,0.981000000000018,0.3,0.0,2.110000000000018,2.110000000000018,2.4416472415970563,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4996869425231975,0.5003130574768024,3.0,30.0,1.25,1.0,2.0,"12.0, 3.0",3.5456999999996697
230,231,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.22,0.0,0.0,2.0,36.0,10.177099999999882,7812.412703,False,r,,3.4351000000006024,2.0,0.052400000000488944,2.919400000000678,9.0,JB_r_classic,r,cpoke,False,3.0,12.0,True,0.25,0.05,0.25,0.001,0.2910000000000002,0.978000000000018,0.3,0.0,2.110000000000018,2.110000000000018,3.408805446586312,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.4997070024182981,0.500292997581702,3.0,30.0,1.25,1.0,2.0,"3.0, 12.0",3.4351000000006024
231,232,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.22,0.0,0.0,2.0,27.0,9.369499999999789,7836.509603,False,r,,3.6306000000004133,1.0,,2.562300000000505,9.0,JB_r_classic,r,cpoke,False,12.0,3.0,True,0.25,0.05,0.25,0.001,0.2925000000000002,0.975000000000018,0.3,0.0,2.110000000000018,2.110000000000018,2.534746036524718,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.49972520723695696,0.5002747927630431,3.0,30.0,1.25,1.0,2.0,"12.0, 3.0",3.6306000000004133
232,233,R015,2023-08-04,924420,1,1,0,0,0.99,0.01,0.22,0.0,,,,,7857.857003,False,l,3.2023999999992157,,2.0,0.04370000000017171,2.6143999999994776,9.0,JB_r_classic,l,cpoke,True,3.0,3.0,True,0.25,0.05,0.25,0.001,0.2940000000000002,0.972000000000018,0.3,0.0,2.110000000000018,2.110000000000018,1.0,sound,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,35.0,,False,0.0,0.4,35.0,35.0,0.499741794125572,0.5002582058744279,3.0,30.0,1.25,1.0,2.0,"3.0, 3.0",3.2023999999992157
