trial,animal_id,date,sess_id,result,hits,violations,temperror,hit_rate,error_rate,violation_rate,temp_error_rate,n_lpokes,n_cpokes,n_rpokes,trial_dur,valid_early_spoke,first_spoke,first_lpoke,first_rpoke,stage,sides,SMA_set,is_match,sa,sb,stimuli_on,settling_in_dur,legal_cbreak_dur,pre_dur,adj_pre_dur,stimulus_dur,delay_dur,post_dur,sb_extra_dur,viol_off_dur,pre_go_dur,inter_trial_dur,go_type,go_dur,give_type_set,give_type_imp,give_frac,give_delay_dur,give_light_dur,give_use,replay_on,timeouts,water_delivered,give_water_not_drunk,crash_hist,l_water_vol,r_water_vol,ab_l_prob,ab_r_prob,ab_beta,ab_tau,sound_pair,exp_del_tau,exp_del_min,exp_del_max
122,R610,2023-04-23,912995,1,1,0,0,0.73,0.0,0.08,0.27,1.0,5.0,0.0,9.917699999999968,False,l,0.8659999999999854,,4.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.2315541679744064,0.001,0.0,0.2355541679744064,0.2355541679744064,5.623901969800574,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.49313084226368037,0.5068691577363196,3.0,30.0,"12.0, 12.0",0.3,0.2,0.7
123,R610,2023-04-23,912995,1,1,0,0,0.73,0.0,0.08,0.27,1.0,2.0,0.0,13.938700000000154,False,l,0.647899999999936,,4.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.20266570308925844,0.001,0.0,0.20666570308925844,0.20666570308925844,6.724719264300631,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.4844228535212569,0.5155771464787431,3.0,30.0,"3.0, 3.0",0.3,0.2,0.7
124,R610,2023-04-23,912995,1,1,0,0,0.73,0.0,0.08,0.27,1.0,1.0,0.0,10.893399999999929,False,l,1.3769999999999527,,4.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.630427759441163,0.001,0.0,0.634427759441163,0.634427759441163,6.091200910289254,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.4764608200109402,0.5235391799890597,3.0,30.0,"3.0, 3.0",0.3,0.2,0.7
125,R610,2023-04-23,912995,1,1,0,0,0.74,0.0,0.08,0.26,1.0,1.0,2.0,16.09400000000005,False,r,,0.8295000000002801,4.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.6693048941037018,0.001,0.0,0.6733048941037018,0.6733048941037018,7.35010901925085,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,False,True,,8.0,True,False,8.0,8.0,0.46916029227246453,0.5308397077275355,3.0,30.0,"12.0, 3.0",0.3,0.2,0.7
126,R610,2023-04-23,912995,4,0,0,1,0.74,0.0,0.08,0.26,2.0,2.0,1.0,14.275500000000193,False,r,1.298699999999826,0.6352999999999156,4.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.42905585186080236,0.001,0.0,0.43305585186080237,0.43305585186080237,7.194206392177676,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,0.1,8.0,True,False,8.0,8.0,0.48099674579965157,0.5190032542003484,3.0,30.0,"12.0, 12.0",0.3,0.2,0.7
127,R610,2023-04-23,912995,1,1,0,0,0.73,0.0,0.08,0.27,1.0,2.0,1.0,9.335500000000138,False,r,1.151600000000144,0.5444000000002234,4.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.5222327237610531,0.001,0.0,0.5262327237610531,0.5262327237610531,4.357447661706117,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.5170024817023409,0.4829975182976591,3.0,30.0,"3.0, 3.0",0.3,0.2,0.7
128,R610,2023-04-23,912995,1,1,0,0,0.74,0.0,0.08,0.26,1.0,1.0,1.0,12.6891999999998,False,l,0.9106000000001586,,4.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.2425451048855425,0.001,0.0,0.24654510488554252,0.24654510488554252,7.724621453026462,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.5082010636392443,0.4917989363607558,3.0,30.0,"3.0, 3.0",0.3,0.2,0.7
129,R610,2023-04-23,912995,1,1,0,0,0.74,0.0,0.08,0.26,1.0,2.0,2.0,13.217799999999897,False,l,0.615099999999984,,4.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.21022732391931975,0.001,0.0,0.21422732391931976,0.21422732391931976,5.8955589562387765,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.5000753359983432,0.49992466400165675,3.0,30.0,"12.0, 12.0",0.3,0.2,0.7
130,R610,2023-04-23,912995,1,1,0,0,0.74,0.0,0.08,0.26,1.0,1.0,0.0,10.09960000000001,False,l,0.7221999999997024,,4.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.27699755290032574,0.001,0.0,0.28099755290032574,0.28099755290032574,6.083102118701621,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.4925582248099083,0.5074417751900917,3.0,30.0,"12.0, 12.0",0.3,0.2,0.7
131,R610,2023-04-23,912995,1,1,0,0,0.74,0.0,0.08,0.26,1.0,20.0,0.0,10.148799999999937,False,l,0.9522999999999229,,4.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.29737712691862145,0.001,0.0,0.30137712691862145,0.30137712691862145,4.662108313134283,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.48559059785949965,0.5144094021405003,3.0,30.0,"3.0, 3.0",0.3,0.2,0.7
132,R610,2023-04-23,912995,1,1,0,0,0.74,0.0,0.08,0.26,0.0,1.0,2.0,8.551899999999932,False,r,,0.6028999999998632,4.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.24752848352388254,0.001,0.0,0.2515284835238825,0.2515284835238825,5.119521404243154,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.479120232504795,0.520879767495205,3.0,30.0,"12.0, 3.0",0.3,0.2,0.7
133,R610,2023-04-23,912995,1,1,0,0,0.75,0.0,0.08,0.25,2.0,1.0,0.0,13.708900000000085,False,l,0.75649999999996,,4.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.27036526480292833,0.001,0.0,0.27436526480292833,0.27436526480292833,6.826125756588077,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.4916887405609445,0.5083112594390555,3.0,30.0,"12.0, 12.0",0.3,0.2,0.7
134,R610,2023-04-23,912995,1,1,0,0,0.75,0.0,0.08,0.25,1.0,1.0,0.0,15.424799999999777,False,l,1.1988999999998668,,4.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.6672567507949829,0.001,0.0,0.6712567507949829,0.6712567507949829,5.4215421581647405,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.4854650656397395,0.5145349343602604,3.0,30.0,"3.0, 3.0",0.3,0.2,0.7
135,R610,2023-04-23,912995,1,1,0,0,0.75,0.0,0.07,0.25,1.0,5.0,1.0,12.452000000000226,False,l,0.9273000000002867,,4.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.29783799376392134,0.001,0.0,0.30183799376392134,0.30183799376392134,6.9465993097530205,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.4796812742710019,0.5203187257289982,3.0,30.0,"3.0, 3.0",0.3,0.2,0.7
136,R610,2023-04-23,912995,4,0,0,1,0.75,0.0,0.07,0.25,1.0,5.0,1.0,11.13130000000001,False,l,0.6936999999998079,1.2500999999997475,4.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.44846833860520896,0.001,0.0,0.45246833860520896,0.45246833860520896,5.702072606473151,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,0.1,8.0,True,False,8.0,8.0,0.4742966111245341,0.5257033888754659,3.0,30.0,"12.0, 3.0",0.3,0.2,0.7
137,R610,2023-04-23,912995,1,1,0,0,0.75,0.0,0.07,0.25,1.0,3.0,1.0,13.106699999999819,False,l,0.8422999999997955,,4.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.49614139591277195,0.001,0.0,0.500141395912772,0.500141395912772,6.8725858508422,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.4172790368742146,0.5827209631257855,3.0,30.0,"3.0, 3.0",0.3,0.2,0.7
138,R610,2023-04-23,912995,1,1,0,0,0.75,0.0,0.07,0.25,0.0,2.0,1.0,13.493199999999888,False,r,,1.2529999999997017,4.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.21739656465484727,0.001,0.0,0.22139656465484728,0.22139656465484728,6.071166746720651,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.41223044258171826,0.5877695574182817,3.0,30.0,"12.0, 3.0",0.3,0.2,0.7
139,R610,2023-04-23,912995,1,1,0,0,0.75,0.0,0.07,0.25,0.0,1.0,1.0,12.026499999999942,False,r,,1.5300999999999476,4.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.544036368113377,0.001,0.0,0.548036368113377,0.548036368113377,7.328352749141654,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.42856340267200765,0.5714365973279923,3.0,30.0,"12.0, 3.0",0.3,0.2,0.7
140,R610,2023-04-23,912995,4,0,0,1,0.75,0.0,0.07,0.25,1.0,1.0,3.0,15.904799999999796,False,r,1.4716000000003078,0.5420000000003711,4.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.22227097951084165,0.001,0.0,0.22627097951084166,0.22627097951084166,7.450924996982108,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,0.1,8.0,True,False,8.0,8.0,0.4427408412461217,0.5572591587538783,3.0,30.0,"3.0, 3.0",0.3,0.2,0.7
141,R610,2023-04-23,912995,1,1,0,0,0.75,0.0,0.07,0.25,2.0,2.0,0.0,16.259799999999814,False,l,1.0589999999997417,,4.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.2041724749503213,0.001,0.0,0.2081724749503213,0.2081724749503213,5.922017457985025,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.4772903530028992,0.5227096469971009,3.0,30.0,"12.0, 12.0",0.3,0.2,0.7
142,R610,2023-04-23,912995,1,1,0,0,0.75,0.0,0.07,0.25,0.0,1.0,1.0,12.016200000000026,False,r,,0.6835999999998421,4.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.22864653326643566,0.001,0.0,0.23264653326643567,0.23264653326643567,5.782985215452522,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.47043357485005544,0.5295664251499446,3.0,30.0,"3.0, 12.0",0.3,0.2,0.7
143,R610,2023-04-23,912995,1,1,0,0,0.75,0.0,0.07,0.25,1.0,1.0,0.0,9.077299999999923,False,l,0.8692000000000917,,4.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.34736621927192457,0.001,0.0,0.3513662192719246,0.3513662192719246,5.956132277697533,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.4837214864553434,0.5162785135446567,3.0,30.0,"3.0, 3.0",0.3,0.2,0.7
144,R610,2023-04-23,912995,1,1,0,0,0.75,0.0,0.07,0.25,0.0,1.0,1.0,8.884500000000116,False,r,,0.8591999999998734,4.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.4615872696014709,0.001,0.0,0.4655872696014709,0.4655872696014709,5.436955962821512,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.4771337801127523,0.5228662198872477,3.0,30.0,"3.0, 12.0",0.3,0.2,0.7
145,R610,2023-04-23,912995,1,1,0,0,0.75,0.0,0.07,0.25,0.0,1.0,2.0,16.398400000000038,False,r,,1.1276000000002568,4.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.21992409713698685,0.001,0.0,0.22392409713698685,0.22392409713698685,6.578974021986523,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.489029344138079,0.5109706558619209,3.0,30.0,"3.0, 12.0",0.3,0.2,0.7
146,R610,2023-04-23,912995,1,1,0,0,0.76,0.0,0.07,0.24,1.0,2.0,1.0,28.35069999999996,False,l,1.4875999999999294,,5.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.4951577504415638,0.001,0.0,0.4991577504415638,0.4991577504415638,5.450552172017638,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.49939722481284904,0.5006027751871509,3.0,30.0,"12.0, 12.0",0.3,0.2,0.7
147,R610,2023-04-23,912995,4,0,0,1,0.76,0.0,0.07,0.24,1.0,2.0,4.0,18.177000000000135,False,l,0.8098999999997432,1.3481999999999061,5.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.4795720393445164,0.001,0.0,0.4835720393445164,0.4835720393445164,7.685910550863898,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,0.1,8.0,True,False,8.0,8.0,0.49287235059322243,0.5071276494067776,3.0,30.0,"3.0, 12.0",0.3,0.2,0.7
148,R610,2023-04-23,912995,1,1,0,0,0.75,0.0,0.07,0.25,1.0,1.0,0.0,10.600800000000163,False,l,0.8401000000003478,,5.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.3193674433168232,0.001,0.0,0.3233674433168232,0.3233674433168232,5.657028234806189,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.4432561567593784,0.5567438432406215,3.0,30.0,"3.0, 3.0",0.3,0.2,0.7
149,R610,2023-04-23,912995,1,1,0,0,0.75,0.0,0.07,0.25,1.0,2.0,0.0,22.68190000000004,False,l,1.0919000000003507,,5.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.2302280039393035,0.001,0.0,0.23422800393930351,0.23422800393930351,5.25156271643027,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.43712207142554543,0.5628779285744545,3.0,30.0,"12.0, 12.0",0.3,0.2,0.7
150,R610,2023-04-23,912995,1,1,0,0,0.76,0.0,0.07,0.24,0.0,1.0,1.0,18.552799999999934,False,r,,1.0905000000002474,5.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.5510560501460856,0.001,0.0,0.5550560501460856,0.5550560501460856,7.1578765410993155,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.4314764052520141,0.5685235947479859,3.0,30.0,"12.0, 3.0",0.3,0.2,0.7
151,R610,2023-04-23,912995,1,1,0,0,0.76,0.0,0.07,0.24,0.0,2.0,2.0,18.966099999999642,False,r,,1.1536999999998443,5.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.6185461537683566,0.001,0.0,0.6225461537683566,0.6225461537683566,6.287703815596449,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.4448158786912779,0.555184121308722,3.0,30.0,"3.0, 12.0",0.3,0.2,0.7
152,R610,2023-04-23,912995,1,1,0,0,0.76,0.0,0.07,0.24,0.0,4.0,1.0,9.984599999999773,False,r,,1.012800000000425,5.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.639539280980505,0.001,0.0,0.6435392809805051,0.6435392809805051,6.5382063883237125,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.4565943130900636,0.5434056869099364,3.0,30.0,"12.0, 3.0",0.3,0.2,0.7
153,R610,2023-04-23,912995,1,1,0,0,0.76,0.0,0.07,0.24,0.0,1.0,1.0,11.411199999999553,False,r,,0.8293000000003303,5.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.20009308690000718,0.001,0.0,0.2040930869000072,0.2040930869000072,6.283728479677017,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.46705381272615554,0.5329461872738445,3.0,30.0,"12.0, 3.0",0.3,0.2,0.7
154,R610,2023-04-23,912995,1,1,0,0,0.76,0.0,0.07,0.24,1.0,1.0,0.0,10.740999999999985,False,l,0.625,,5.0,l,cpoke,True,12.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.3326183876637557,0.001,0.0,0.3366183876637557,0.3366183876637557,4.218410823206972,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.47639136900557094,0.5236086309944291,3.0,30.0,"12.0, 12.0",0.3,0.2,0.7
155,R610,2023-04-23,912995,1,1,0,0,0.76,0.0,0.06,0.24,0.0,1.0,2.0,18.958800000000338,False,r,,0.9687000000003536,5.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.2919110128326804,0.001,0.0,0.2959110128326804,0.2959110128326804,5.004157752882538,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.470379122203037,0.529620877796963,3.0,30.0,"12.0, 3.0",0.3,0.2,0.7
156,R610,2023-04-23,912995,4,0,0,1,0.77,0.0,0.06,0.23,1.0,1.0,1.0,11.478000000000065,False,r,1.4737999999997555,0.7968999999993684,5.0,l,cpoke,True,3.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.28016891386443415,0.001,0.0,0.28416891386443416,0.28416891386443416,5.700870716415187,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,0.1,8.0,True,False,8.0,8.0,0.4790109252272661,0.5209890747727338,3.0,30.0,"3.0, 3.0",0.3,0.2,0.7
157,R610,2023-04-23,912995,1,1,0,0,0.76,0.0,0.06,0.24,0.0,1.0,2.0,11.807999999999993,False,r,,0.8438999999998487,5.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.2094673171488119,0.001,0.0,0.2134673171488119,0.2134673171488119,5.699157127003205,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.5188163808445371,0.48118361915546304,3.0,30.0,"3.0, 12.0",0.3,0.2,0.7
158,R610,2023-04-23,912995,1,1,0,0,0.76,0.0,0.06,0.24,0.0,1.0,1.0,18.612600000000384,False,r,,0.8414000000002488,5.0,r,cpoke,False,12.0,3.0,False,0.001,0.05,0.001,0.001,0.001,0.3401257984672552,0.001,0.0,0.3441257984672552,0.3441257984672552,6.614875908227258,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.5268015487793399,0.47319845122066,3.0,30.0,"12.0, 3.0",0.3,0.2,0.7
159,R610,2023-04-23,912995,1,1,0,0,0.76,0.0,0.06,0.24,1.0,1.0,1.0,19.55249999999978,False,r,,1.207999999999629,5.0,r,cpoke,False,3.0,12.0,False,0.001,0.05,0.001,0.001,0.001,0.38856810584876805,0.001,0.0,0.39256810584876806,0.39256810584876806,6.22186918279694,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,True,,8.0,True,False,8.0,8.0,0.5339534727804507,0.46604652721954937,3.0,30.0,"3.0, 12.0",0.3,0.2,0.7
1,R611,2023-04-13,911940,6,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.041899999999998,False,l,,,1.0,l,spoke,True,3.0,3.0,True,0.01,0.05,0.1,0.09,0.1,0.1,0.05,0.0,0.1,0.45,3.0,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,6.0,True,False,20.0,20.0,1.0,0.0,0.0,30.0,"3.0, 3.0",,,
2,R611,2023-04-13,911940,6,,,,,,,,2.0,1.0,4.0,50.185599999999994,False,l,,,1.0,l,spoke,True,12.0,12.0,True,0.01,0.05,0.1,0.09000000000000001,0.1,0.1,0.1,0.0,0.1,0.45,42.18326257080692,none,0.2,water_and_light,light,1.0,0.001,0.0,True,False,,0.0,False,False,20.0,20.0,1.0,0.0,0.0,30.0,"12.0, 12.0",,,
3,R611,2023-04-13,911940,6,,,,,,,,0.0,1.0,7.0,51.45520000000002,False,l,,,1.0,l,spoke,True,3.0,3.0,True,0.01,0.05,0.1,0.09000000000000001,0.1,0.1,0.1,0.0,0.1,0.5,43.41331149014288,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,6.0,True,False,20.0,20.0,1.0,0.0,0.0,30.0,"3.0, 3.0",,,
4,R611,2023-04-13,911940,6,,,,,,,,3.0,1.0,4.0,45.528999999999996,False,l,,,1.0,l,spoke,True,3.0,3.0,True,0.01,0.05,0.1,0.09000000000000001,0.1,0.1,0.1,0.0,0.1,0.5,37.52670928909387,none,0.2,water_and_light,light,1.0,0.001,0.0,True,False,,0.0,False,False,20.0,20.0,1.0,0.0,0.0,30.0,"3.0, 3.0",,,
5,R611,2023-04-13,911940,6,,,,,,,,2.0,0.0,0.0,46.07400000000001,False,l,,,1.0,l,spoke,True,12.0,12.0,True,0.01,0.05,0.1,0.09000000000000001,0.1,0.1,0.1,0.0,0.1,0.5,38.03212710110072,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,6.0,False,False,20.0,20.0,1.0,0.0,0.0,30.0,"12.0, 12.0",,,
6,R611,2023-04-13,911940,6,,,,,,,,2.0,1.0,0.0,55.564099999999996,False,l,,,1.0,l,spoke,True,12.0,12.0,True,0.01,0.05,0.1,0.09000000000000001,0.1,0.1,0.1,0.0,0.1,0.5,47.52224694293487,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,6.0,False,False,20.0,20.0,1.0,0.0,0.0,30.0,"12.0, 12.0",,,
7,R611,2023-04-13,911940,6,,,,,,,,20.0,0.0,2.0,42.1798,False,l,,,1.0,l,spoke,True,12.0,12.0,True,0.01,0.05,0.1,0.09000000000000001,0.1,0.1,0.1,0.0,0.1,0.5,34.13785681001232,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,6.0,False,False,20.0,20.0,1.0,0.0,0.0,30.0,"12.0, 12.0",,,
8,R611,2023-04-13,911940,1,1,0,0,,,,,11.0,2.0,0.0,50.48970000000003,False,l,5.380200000000002,,1.0,l,spoke,True,12.0,12.0,True,0.01,0.05,0.1,0.09000000000000001,0.1,0.1,0.1,0.0,0.1,0.5,43.016334871586515,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,20.0,False,False,20.0,20.0,1.0,0.0,0.0,30.0,"12.0, 12.0",,,
9,R611,2023-04-13,911940,1,1,0,0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,34.58279999999996,False,l,0.0004000000000132786,,1.0,l,spoke,True,12.0,12.0,True,0.01,0.05,0.1,0.09000000000000001,0.1,0.1,0.1,0.0,0.1,0.5,32.489180355426846,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,False,False,,20.0,False,False,20.0,20.0,1.0,0.0,0.0,30.0,"12.0, 12.0",,,
10,R611,2023-04-13,911940,1,1,0,0,1.0,0.0,0.0,0.0,5.0,4.0,3.0,48.988399999999956,False,l,3.8360999999999876,,1.0,l,spoke,True,3.0,3.0,True,0.01,0.05,0.1,0.09000000000000001,0.1,0.1,0.1,0.0,0.1,0.5,43.05909789503202,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,20.0,False,False,20.0,20.0,1.0,0.0,0.0,30.0,"3.0, 3.0",,,
11,R611,2023-04-13,911940,1,1,0,0,1.0,0.0,0.0,0.0,7.0,6.0,4.0,47.576400000000035,False,l,0.0004000000000132786,,1.0,l,spoke,True,12.0,12.0,True,0.01,0.05,0.1,0.09000000000000001,0.1,0.1,0.1,0.0,0.1,0.5,45.482789544861745,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,False,False,,20.0,False,False,20.0,20.0,1.0,0.0,0.0,30.0,"12.0, 12.0",,,
12,R611,2023-04-13,911940,6,,,,1.0,0.0,0.0,0.0,2.0,0.0,2.0,47.27060000000006,False,l,,,1.0,l,spoke,True,3.0,3.0,True,0.01,0.05,0.1,0.09000000000000001,0.1,0.1,0.1,0.0,0.1,0.5,39.228675525267285,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,6.0,False,False,20.0,20.0,1.0,0.0,0.0,30.0,"3.0, 3.0",,,
13,R611,2023-04-13,911940,6,,,,1.0,0.0,0.0,0.0,1.0,1.0,0.0,44.133699999999976,False,l,,,1.0,l,spoke,True,3.0,3.0,True,0.01,0.05,0.1,0.09000000000000001,0.1,0.1,0.1,0.0,0.1,0.5,36.09175041353548,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,6.0,False,False,20.0,20.0,1.0,0.0,0.0,30.0,"3.0, 3.0",,,
14,R611,2023-04-13,911940,1,1,0,0,1.0,0.0,0.0,0.0,6.0,8.0,6.0,44.67010000000005,False,l,6.3817000000000235,,1.0,l,spoke,True,12.0,12.0,True,0.01,0.05,0.1,0.09000000000000001,0.1,0.1,0.1,0.0,0.1,0.5,36.195215677149335,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,20.0,False,False,20.0,20.0,1.0,0.0,0.0,30.0,"12.0, 12.0",,,
15,R611,2023-04-13,911940,6,,,,1.0,0.0,0.0,0.0,5.0,0.0,2.0,39.838300000000004,False,l,,,1.0,l,spoke,True,3.0,3.0,True,0.01,0.05,0.1,0.09000000000000001,0.1,0.1,0.1,0.0,0.1,0.5,31.79643664363844,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,6.0,False,False,20.0,20.0,1.0,0.0,0.0,30.0,"3.0, 3.0",,,
16,R611,2023-04-13,911940,1,1,0,0,1.0,0.0,0.0,0.0,19.0,0.0,3.0,45.104400000000055,False,l,5.322700000000054,,1.0,l,spoke,True,12.0,12.0,True,0.01,0.05,0.1,0.09000000000000001,0.1,0.1,0.1,0.0,0.1,0.5,37.688451382249596,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,20.0,False,False,20.0,20.0,1.0,0.0,0.0,30.0,"12.0, 12.0",,,
17,R611,2023-04-13,911940,6,,,,1.0,0.0,0.0,0.0,2.0,3.0,5.0,55.60540000000003,False,l,,,1.0,l,spoke,True,3.0,3.0,True,0.01,0.05,0.1,0.09000000000000001,0.1,0.1,0.1,0.0,0.1,0.5,47.56346683915429,none,0.2,water_and_light,water_and_light,1.0,0.001,0.0,True,False,,6.0,False,False,20.0,20.0,1.0,0.0,0.0,30.0,"3.0, 3.0",,,
